group,names,scores,logfoldchanges,pvals,pvals_adj
0,LMAN1L,2.796164,10.079005,0.00517131563755396,0.010849898337511387
0,AL157931.1,6.8649,10.039824,6.653777350446239e-12,1.7224918047595435e-11
0,LINC00261,3.1206586,9.090859,0.0018044706751722892,0.003860370676095379
0,AC012485.2,28.716793,8.666617,2.3544810096866581e-181,1.6308817697531497e-180
0,SERPINA4,12.857715,8.531612,7.784386827862044e-38,2.5945437688852822e-37
0,ORM2,10.084221,8.525095,6.487808651739764e-24,1.9273231641611005e-23
0,LINC01612,21.31272,8.499864,8.652118482288072e-101,4.19665765744001e-100
0,SLC5A1,35.053722,8.459971,3.4217716364866306e-269,3.1941013581664843e-268
0,OR1J1,8.910333,8.400072,5.08794759513594e-19,1.4432194963552358e-18
0,REG1A,4.41017,8.356093,1.0328936860972889e-05,2.3789883863334754e-05
0,AC005256.1,2.9738955,8.30854,0.0029404515394166096,0.006237082954412817
0,CLDN8,12.77321,8.197198,2.3141223568822656e-37,7.68977310871521e-37
0,HABP2,58.30064,8.169797,0.0,0.0
0,AC024230.1,44.682144,8.134208,0.0,0.0
0,APOBEC4,7.0485544,8.074712,1.8078607207913924e-12,4.719218859586112e-12
0,MOGAT1,50.69618,8.074011,0.0,0.0
0,SCEL,3.7555478,8.06366,0.00017296270909237176,0.0003853076582036856
0,AC025580.1,86.5392,8.051361,0.0,0.0
0,AC084866.1,18.20882,8.042737,4.393074697246467e-74,1.849315713263369e-73
0,CKMT1A,9.728766,8.013124,2.273324231826845e-22,6.657346222576491e-22
0,CLDN3,177.50667,8.000229,0.0,0.0
0,GLOD5,8.439166,7.9837384,3.1960912603298416e-17,8.87366085007316e-17
0,OVOL2,63.492107,7.974569,0.0,0.0
0,SMIM22,173.89424,7.9640007,0.0,0.0
0,AP001207.3,5.544186,7.9595666,2.9532457106001574e-08,7.19331430195595e-08
0,KLHDC7A,10.329237,7.9459767,5.197231582835895e-25,1.5602801022895484e-24
0,CKMT1B,10.459401,7.9410896,1.3269148207368338e-25,4.0022403010162315e-25
0,LINC01320,145.53354,7.9113197,0.0,0.0
0,CXCL17,25.604725,7.910565,1.3514902189604077e-144,8.0950597281801e-144
0,AC074124.1,13.816142,7.9002447,2.0369862532866363e-43,7.0937615921498664e-43
0,RAB25,153.18863,7.8917933,0.0,0.0
0,CWH43,32.737247,7.853435,4.6115737557789275e-235,3.858416623439613e-234
0,AP1M2,133.3285,7.81958,0.0,0.0
0,SLC34A2,161.44743,7.7875423,0.0,0.0
0,GJB1,67.89842,7.771298,0.0,0.0
0,UCA1,158.9178,7.709201,0.0,0.0
0,CLDN10-AS1,3.1149936,7.674608,0.0018394894517057422,0.00393338179631032
0,FXYD3,158.4785,7.672089,0.0,0.0
0,WFDC2,193.06477,7.665683,0.0,0.0
0,SHH,18.392319,7.6351886,1.5136794930082154e-75,6.428925668600373e-75
0,ALDH3B2,30.921642,7.6227155,6.114042277360218e-210,4.69599166665935e-209
0,RASSF10,14.456263,7.618601,2.2889390167770304e-47,8.202230514959731e-47
0,UGT2B7,142.11804,7.601169,0.0,0.0
0,SCGB2A1,173.07349,7.587245,0.0,0.0
0,SAA4,6.1313066,7.5785637,8.716011651489122e-10,2.1812613126524235e-09
0,FOXA2,62.312973,7.5716233,0.0,0.0
0,PAX2,126.12894,7.5601807,0.0,0.0
0,EPCAM,185.74068,7.5568805,0.0,0.0
0,C1orf87,9.162579,7.554595,5.0671687592913536e-20,1.4501017115131285e-19
0,AC019117.2,30.883244,7.550588,2.0054636658351878e-209,1.535369470398022e-208
0,FUT9,9.779819,7.550155,1.3745736389345075e-22,4.0318826476747487e-22
0,FGB,6.019594,7.548813,1.7485472582757287e-09,4.354742152419657e-09
0,CBLC,51.500454,7.5162997,0.0,0.0
0,C4BPA,86.62822,7.5138183,0.0,0.0
0,LINC00284,32.83303,7.49011,1.9897430635405144e-236,1.6720225357489582e-235
0,LINC02438,5.76722,7.4855094,8.058990422016677e-09,1.983430617719935e-08
0,MAL2,151.17538,7.4842863,0.0,0.0
0,ADGRF1,38.24769,7.475447,0.0,0.0
0,CDH16,25.440535,7.4637933,8.985191169059065e-143,5.333307153103678e-142
0,EHF,155.12743,7.454828,0.0,0.0
0,HNF1B,54.00252,7.45165,0.0,0.0
0,FAM181A,8.870864,7.426022,7.258067209489933e-19,2.054823516018186e-18
0,GRHL2,63.156227,7.422404,0.0,0.0
0,TMC5,93.01232,7.4151516,0.0,0.0
0,AC026336.2,3.529775,7.4124312,0.00041591351620628384,0.000913815244571523
0,AC004832.1,6.498283,7.401363,8.124181177819552e-11,2.0674686509910984e-10
0,C1orf210,46.32776,7.397019,0.0,0.0
0,RBBP8NL,7.7277474,7.394659,1.0946623003846417e-14,2.94967111752294e-14
0,ANXA8L1,4.415761,7.393565,1.0065516614204221e-05,2.319180870696361e-05
0,TMPRSS4,79.61898,7.382995,0.0,0.0
0,FOLR1,73.20523,7.378702,0.0,0.0
0,GJB3,15.032097,7.3736258,4.5245127680881175e-51,1.657254279726232e-50
0,TRIM55,7.9344015,7.364565,2.115127547524084e-15,5.744485686408336e-15
0,GMNC,16.168715,7.357758,8.38301123999002e-59,3.2289846509767145e-58
0,SPAG11B,3.9529893,7.3468294,7.71808753068736e-05,0.00017385243882439636
0,MUC15,39.291157,7.342113,0.0,0.0
0,VGLL1,8.117188,7.3281713,4.771094378445058e-16,1.3072714003067501e-15
0,KLK5,2.824706,7.3234787,0.004732401505718068,0.009950631562502778
0,PDZK1IP1,91.96639,7.3196077,0.0,0.0
0,LINC00488,2.9372098,7.315799,0.0033117991528819135,0.007013688941902241
0,CTSE,5.194659,7.3152714,2.0509525508569276e-07,4.913098007234154e-07
0,S100A1,96.994705,7.312446,0.0,0.0
0,MIR200CHG,79.583786,7.312446,0.0,0.0
0,OVOL1,8.918558,7.3110476,4.7239774260002415e-19,1.340223703923164e-18
0,AC073174.1,2.9118721,7.304377,0.003592697459707255,0.007595564207813683
0,C9orf152,65.36245,7.3036256,0.0,0.0
0,SLC15A1,25.687971,7.3019347,1.5929828533741556e-145,9.584255606236135e-145
0,FEZF1-AS1,2.4293344,7.299448,0.015126575252346772,0.030977806872798944
0,ESRP1,87.22352,7.2971773,0.0,0.0
0,AP000851.1,4.788112,7.284913,1.6835774872099465e-06,3.950974137980092e-06
0,AZGP1,25.19061,7.2847123,5.076658947581652e-140,2.9818376680521878e-139
0,KLK11,104.26449,7.2794104,0.0,0.0
0,TMEM211,13.869992,7.276346,9.62870529330274e-44,3.3577162868115512e-43
0,PRSS8,94.650604,7.249035,0.0,0.0
0,LINC01913,5.5218453,7.245748,3.3545764212083516e-08,8.157989885143325e-08
0,RIPK4,50.874653,7.2454286,0.0,0.0
0,LAD1,102.96599,7.237627,0.0,0.0
0,LINC00645,23.713902,7.234794,2.591857872199704e-124,1.413811352913453e-123
0,CLDN4,154.1173,7.231679,0.0,0.0
0,ELF3,151.68918,7.2284284,0.0,0.0
0,FGA,2.6215804,7.220269,0.00875231165606958,0.018163412096564996
0,BBOX1,7.073521,7.2128816,1.510509657884159e-12,3.949020639166444e-12
0,DNAH5,48.26936,7.204868,0.0,0.0
0,PRR15L,48.75156,7.192593,0.0,0.0
0,VTCN1,61.808006,7.178074,0.0,0.0
0,DLX6,113.03829,7.1695185,0.0,0.0
0,RNF186,7.408991,7.169302,1.2726386180112163e-13,3.378871382774045e-13
0,AC078864.1,4.875876,7.1673193,1.0832661388947834e-06,2.55381438251877e-06
0,LINC01541,163.32494,7.1660714,0.0,0.0
0,AP000432.1,2.3447416,7.1271644,0.01904026612785931,0.03877522313902484
0,LHX1-DT,2.2883613,7.123074,0.022116494620410657,0.04483794681751605
0,EPPIN,9.508918,7.12072,1.926562890871754e-21,5.592587514621329e-21
0,WDR72,49.473614,7.1180058,0.0,0.0
0,CLDN2,3.2224324,7.1146874,0.0012710715704847585,0.002739349350043402
0,MUC13,17.835045,7.0977454,3.7774476369506765e-71,1.5629126387581603e-70
0,STOML3,8.825183,7.079554,1.0928110092586891e-18,3.085930549397744e-18
0,FYB2,66.698166,7.071774,0.0,0.0
0,AL135924.2,9.558663,7.06868,1.19287647870382e-21,3.471258198597021e-21
0,CRISP3,46.714,7.0591354,0.0,0.0
0,AC092306.1,7.964735,7.0552154,1.655784733340507e-15,4.504474848460087e-15
0,AC008397.1,14.086678,7.05407,4.5863423009635155e-45,1.61575380708856e-44
0,KAAG1,3.7245233,7.053682,0.00019568454465765088,0.00043517212704950465
0,SOSTDC1,31.770601,7.042937,1.6494104322251592e-221,1.3210243127437938e-220
0,ARHGEF38,29.465363,7.0265584,8.002851636613205e-191,5.728210642260406e-190
0,CRB3,110.852264,7.024183,0.0,0.0
0,DEFB1,135.83827,7.0187116,0.0,0.0
0,S100A14,94.87315,7.0140147,0.0,0.0
0,AC092894.1,35.94246,7.011753,6.639059148571426e-283,6.4852528794215256e-282
0,GPR87,4.1675434,7.0113673,3.079002033198531e-05,7.008079817369983e-05
0,RNF223,7.5978627,7.007296,3.010617256650057e-14,8.060390467020385e-14
0,DCDC2,128.10916,7.004053,0.0,0.0
0,HPN,89.57508,7.003776,0.0,0.0
0,GABRP,155.43925,6.9973106,0.0,0.0
0,GCNT3,63.49522,6.9876404,0.0,0.0
0,CYP4F11,16.915825,6.967374,3.439657116929598e-64,1.3675004182266929e-63
0,SLPI,184.17523,6.967025,0.0,0.0
0,AGR2,147.22702,6.94581,0.0,0.0
0,CP,157.01068,6.9455676,0.0,0.0
0,LHX1,5.4121327,6.943688,6.22785142191847e-08,1.5073156139172603e-07
0,HGD,100.37397,6.929286,0.0,0.0
0,AGR3,99.023445,6.911592,0.0,0.0
0,PLA2G10,19.358921,6.902669,1.714388846066814e-83,7.591205740026794e-83
0,C8orf34-AS1,11.719417,6.889445,1.0136722493361282e-31,3.2165881119334407e-31
0,OPRK1,22.073393,6.8752685,5.695229488442257e-108,2.8705554109472413e-107
0,BICDL2,84.6136,6.873029,0.0,0.0
0,CLDN22,13.887191,6.87203,7.574807152743371e-44,2.643868601579214e-43
0,LINC02128,14.599126,6.8705783,2.8447106280276985e-48,1.024964693173841e-47
0,LDLRAD1,16.388813,6.8391294,2.29890810227276e-60,8.936278797251187e-60
0,MYH14,114.97802,6.830579,0.0,0.0
0,MMP26,45.98714,6.828748,0.0,0.0
0,ALKAL1,7.0789165,6.822548,1.452859053031078e-12,3.798943718445984e-12
0,EYA2,135.34709,6.82123,0.0,0.0
0,C6orf15,6.050193,6.8166127,1.4467264228680393e-09,3.607711275744916e-09
0,HNF4G,18.1701,6.804346,8.903846974040432e-74,3.7400271599166573e-73
0,AC013724.1,3.140387,6.802241,0.0016872471220545668,0.0036158470948093537
0,PLEKHS1,31.736921,6.8013973,4.811213940490822e-221,3.847352891558858e-220
0,TMEM61,26.404778,6.8012366,1.207598171308145e-153,7.512728800447028e-153
0,AC008655.1,3.803433,6.781225,0.0001427045949702558,0.00031879804241024184
0,DLX6-AS1,98.921585,6.780613,0.0,0.0
0,CDH1,137.40555,6.7785373,0.0,0.0
0,AC010503.4,48.76891,6.771935,0.0,0.0
0,C1orf189,3.5043173,6.771829,0.0004577796780860645,0.0010047291940495666
0,WNT7A,50.336617,6.7632113,0.0,0.0
0,LINC02303,2.6353269,6.756099,0.008405626892423324,0.01746036093582416
0,AC026336.3,13.903196,6.7538095,6.057490377215971e-44,2.1161846398622588e-43
0,AC130456.2,5.7528796,6.7423477,8.773603267486164e-09,2.157417107074508e-08
0,SOX9,69.83413,6.734484,0.0,0.0
0,C1orf116,18.599134,6.732426,3.2654045670414038e-77,1.4017202632437315e-76
0,IHH,48.200447,6.723176,0.0,0.0
0,SFN,70.23204,6.714328,0.0,0.0
0,LINC01571,7.0999465,6.713922,1.2480533389764768e-12,3.265903356849206e-12
0,TMEM139,83.3017,6.71374,0.0,0.0
0,GDA,83.75833,6.7104573,0.0,0.0
0,CHST9,14.315193,6.7018566,1.758755330289434e-46,6.26026154477203e-46
0,C2orf54,5.0080833,6.684258,5.49746634596363e-07,1.3038921982556822e-06
0,SLC9A4,4.4383225,6.6831355,9.066270251780228e-06,2.090972424981505e-05
0,TSPAN1,144.5365,6.6819224,0.0,0.0
0,ERBB4,64.158775,6.6806803,0.0,0.0
0,SCNN1G,42.541363,6.67419,0.0,0.0
0,MSX2,94.88348,6.667,0.0,0.0
0,C2CD4A,42.656044,6.6536546,0.0,0.0
0,MISP,42.18371,6.645036,0.0,0.0
0,STX19,62.397827,6.64426,0.0,0.0
0,C1orf158,9.242715,6.622095,2.4032031675055502e-20,6.9016725792691e-20
0,ODAM,11.959777,6.6194963,5.771646315107247e-33,1.8518039308732452e-32
0,ILDR1,41.827774,6.616479,0.0,0.0
0,MAP3K19,9.336202,6.613147,9.985239614985016e-21,2.878054656162845e-20
0,PKP3,97.85704,6.611483,0.0,0.0
0,C2orf88,168.48882,6.60085,0.0,0.0
0,HSD17B2,43.724174,6.6004596,0.0,0.0
0,TMEM252,7.603407,6.595909,2.8843479223905475e-14,7.728352079525328e-14
0,SPDEF,71.84149,6.5912857,0.0,0.0
0,KIF12,110.68781,6.587239,0.0,0.0
0,ENPP3,110.179085,6.582972,0.0,0.0
0,XDH,14.831356,6.5802336,9.18580400731199e-50,3.339280692237023e-49
0,PIGR,150.68323,6.5796,0.0,0.0
0,C11orf97,12.885573,6.5793653,5.42703496346488e-38,1.812354074725111e-37
0,TUBA4B,10.21836,6.574355,1.6409330651257005e-24,4.9048663678762115e-24
0,ERICH5,60.553974,6.5740194,0.0,0.0
0,CFAP126,12.535863,6.5653367,4.751628143128041e-36,1.5641556184860833e-35
0,MUC16,130.92177,6.5641065,0.0,0.0
0,AL365259.1,61.660698,6.560675,0.0,0.0
0,CFTR,47.992435,6.560223,0.0,0.0
0,GOLT1A,8.898301,6.541247,5.670782370475739e-19,1.6069209748262004e-18
0,SLC9A2,11.144208,6.5367765,7.642095795231869e-29,2.3680996064089773e-28
0,CAPN13,13.265647,6.532865,3.6624718159625216e-40,1.2441857157172307e-39
0,AC007218.1,2.728467,6.5236506,0.006362947355923795,0.013290505773436287
0,RNF183,37.07507,6.5144467,7.086539687016313e-301,7.293495907646126e-300
0,ITGB6,42.352436,6.5069704,0.0,0.0
0,KRT7,135.49542,6.503309,0.0,0.0
0,CACNG6,7.003194,6.5001893,2.5019186339102558e-12,6.516669409932941e-12
0,NOS1,39.81137,6.4955177,0.0,0.0
0,FABP2,2.5988548,6.4935994,0.00935353047707517,0.019382471770362873
0,TMEM125,91.142334,6.492325,0.0,0.0
0,DAW1,6.1942616,6.4817376,5.855894196639829e-10,1.4706112126070303e-09
0,CCDC60,5.561555,6.473029,2.6738142809475202e-08,6.517316875492509e-08
0,SYT8,6.692721,6.4650655,2.19058497594614e-11,5.623756944228536e-11
0,ANKRD66,9.10986,6.459935,8.24877585184315e-20,2.35493178692884e-19
0,SPX,29.423674,6.4585204,2.7350468547402607e-190,1.953144481041064e-189
0,CFAP47,8.533341,6.448059,1.421806168035804e-17,3.9642546897142616e-17
0,CFAP65,13.101712,6.445488,3.219136140675463e-39,1.0860587348527075e-38
0,FAM83E,16.822206,6.4377356,1.6778996150746584e-63,6.646013508024153e-63
0,ZNF750,11.358699,6.433857,6.713689274076216e-30,2.0987154282782806e-29
0,LINC01510,4.8220215,6.4320564,1.4211075461154066e-06,3.3405971195458527e-06
0,AC023300.2,17.121292,6.4307585,1.0296498424331595e-65,4.135055571736183e-65
0,CATSPERD,8.516676,6.4202375,1.6419793450306603e-17,4.574423617889185e-17
0,AL021328.1,15.380337,6.4188013,2.2179012440229657e-53,8.2350641216984375e-53
0,TMPRSS2,14.334538,6.4084954,1.3312911423374783e-46,4.742532887992674e-46
0,NECTIN4,40.48729,6.4063053,0.0,0.0
0,C8B,3.247542,6.4037814,0.0011640647263886162,0.0025136413399352306
0,FAM83B,18.167833,6.403236,9.278919336274607e-74,3.8959864138872335e-73
0,SNTN,11.917478,6.3983097,9.596993029469654e-33,3.0724493843155023e-32
0,SFTA2,45.005352,6.392786,0.0,0.0
0,IQANK1,25.009289,6.392666,4.844484555963764e-138,2.8197454646171763e-137
0,AP003306.2,33.78626,6.389542,3.1391546452048254e-250,2.757869602596519e-249
0,C11orf16,8.225368,6.3842993,1.9459243240700398e-16,5.356968298212588e-16
0,PRR5-ARHGAP8,6.825192,6.370715,8.780795139720356e-12,2.268751340773592e-11
0,RHEX,147.51997,6.367593,0.0,0.0
0,DACT2,54.002266,6.3650675,0.0,0.0
0,BX005040.1,2.6974497,6.353066,0.006987282841149806,0.01456585215076745
0,CFAP77,9.222505,6.340427,2.902392807543398e-20,8.329859272239186e-20
0,MSLN,66.18569,6.3395166,0.0,0.0
0,FAM81B,11.488213,6.339338,1.5120840989534184e-30,4.7498712517891355e-30
0,PYY,10.963189,6.33006,5.743879214349643e-28,1.76713194184655e-27
0,DNAJB13,54.491737,6.3279176,0.0,0.0
0,AL157714.2,5.9136777,6.3207483,3.345521432416315e-09,8.299890103683661e-09
0,MUC1,170.94394,6.31054,0.0,0.0
0,KDF1,56.460537,6.307598,0.0,0.0
0,LINC00958,70.60872,6.2984834,0.0,0.0
0,AC108752.1,3.2986193,6.2969556,0.0009716159358859303,0.0021052206268754835
0,AKAP14,9.388085,6.2859087,6.110090296012254e-21,1.7639133269087496e-20
0,AP003064.1,2.9033315,6.2827125,0.0036921543512207816,0.0077994268698777045
0,ARMC3,25.635818,6.2787623,6.0857892984458014e-145,3.650882955106063e-144
0,C19orf33,150.86226,6.2767577,0.0,0.0
0,AC025154.2,11.445854,6.2638183,2.4666151884991453e-30,7.736520766282026e-30
0,SCNN1A,133.08377,6.261836,0.0,0.0
0,NWD1,21.28091,6.261162,1.7059779685665046e-100,8.255309390086889e-100
0,MUC6,13.692121,6.2582192,1.131575829800677e-42,3.921248365472533e-42
0,LINC02532,5.8402205,6.2543554,5.213176012331608e-09,1.2891953193561609e-08
0,ASRGL1,180.88452,6.2399282,0.0,0.0
0,VEPH1,23.771767,6.2383556,6.544627585921241e-125,3.580718796212919e-124
0,LRRC31,9.352611,6.2357492,8.551066790857847e-21,2.4656014675346905e-20
0,FUT3,5.0476947,6.229893,4.4717248840670554e-07,1.0633807878114986e-06
0,FGFBP1,14.322231,6.219889,1.5893759332992128e-46,5.6593135910689825e-46
0,IRF6,87.62257,6.2190766,0.0,0.0
0,DYDC1,4.4580774,6.2156973,8.269804113386748e-06,1.9084210836440248e-05
0,GAS2L2,6.170645,6.207761,6.801195746852128e-10,1.7057904483320516e-09
0,LIX1,16.515017,6.1992683,2.860788730153279e-61,1.1178052753836585e-60
0,TP53AIP1,7.6016364,6.1925488,2.92409276969659e-14,7.83145019350195e-14
0,PAX8,159.77217,6.1788917,0.0,0.0
0,PRAME,69.38922,6.178193,0.0,0.0
0,CHIA,8.012344,6.170259,1.125419782613122e-15,3.0705640202351484e-15
0,TTC29,8.900873,6.168733,5.540895584505241e-19,1.5705471371084324e-18
0,WDR38,10.278413,6.16709,8.816774617226991e-25,2.6420404604870527e-24
0,AC013470.2,11.68401,6.163599,1.538630174614186e-31,4.872381435123016e-31
0,SRARP,20.897526,6.1547885,5.639350022833261e-97,2.6827057281161707e-96
0,TFF1,3.6769502,6.1453323,0.00023603915768009604,0.0005232579433667141
0,SCNN1B,55.766632,6.1376076,0.0,0.0
0,TCN1,21.78706,6.135447,3.0779107490537804e-105,1.530635358342803e-104
0,AC021146.12,4.2716856,6.124072,1.9400083315896287e-05,4.443115042937433e-05
0,ANKUB1,8.94142,6.1172185,3.8420271287825148e-19,1.0911102864033923e-18
0,WFDC6,4.7459664,6.1172137,2.075133073462808e-06,4.858430262973639e-06
0,RNF157-AS1,34.069004,6.115471,2.1233790628932224e-254,1.893458646764017e-253
0,AL355601.1,4.4834266,6.1105657,7.345381869068486e-06,1.697627439073504e-05
0,AC007906.2,36.878716,6.1094413,1.0138430585214476e-297,1.0331304783950668e-296
0,AC133794.1,7.217294,6.1082726,5.303225038631216e-13,1.394832578239937e-12
0,PRSS22,66.46025,6.10284,0.0,0.0
0,AC010280.1,6.068591,6.095458,1.2903738997712781e-09,3.220412315910117e-09
0,AL390719.2,53.977623,6.087312,0.0,0.0
0,KRT80,21.49959,6.0846286,1.570704398705408e-102,7.694683919922023e-102
0,LGR5,71.06911,6.0808525,0.0,0.0
0,DYDC2,13.34917,6.0738206,1.1977634917481764e-40,4.086915018708422e-40
0,SMIM31,18.55872,6.0732613,6.933762673339923e-77,2.9726980572189905e-76
0,MSX1,172.05847,6.063797,0.0,0.0
0,SULT1E1,16.992132,6.0601096,9.39114783791369e-65,3.7456730704142264e-64
0,ZBBX,10.102767,6.055294,5.3704887634113226e-24,1.5966303983335297e-23
0,SERPINB5,3.1263862,6.0549073,0.0017696894018194935,0.0037880594460859536
0,PIH1D3,8.265118,6.048314,1.3955716029399526e-16,3.8463466677425645e-16
0,AL035661.1,34.690197,6.047661,1.1072677566710827e-263,1.0154992449683427e-262
0,OBP2A,3.4850147,6.0463505,0.0004921101221809207,0.0010786984075351572
0,DUOXA1,54.570026,6.045542,0.0,0.0
0,PKHD1L1,85.003426,6.0348053,0.0,0.0
0,CST4,6.512431,6.0266647,7.394422111308529e-11,1.8826872410759759e-10
0,AC096637.2,6.8375845,6.0223684,8.053956243405336e-12,2.082520083785901e-11
0,DLX5,158.83195,6.014743,0.0,0.0
0,UGT2B17,15.418996,6.010377,1.2198584876252506e-53,4.539694915958293e-53
0,FRMPD2,9.857657,6.009152,6.351389534136997e-23,1.8697247007483776e-22
0,TEKT1,11.245597,6.008258,2.4344465514370934e-29,7.571846590043901e-29
0,CAPSL,12.528123,6.006898,5.2387959216287415e-36,1.723788625037576e-35
0,IL12A-AS1,16.037947,5.990495,6.941107664253488e-58,2.6573617562130874e-57
0,CLDN7,166.82661,5.9818454,0.0,0.0
0,LINC01508,8.986824,5.9619107,2.5447844063256257e-19,7.23632824052867e-19
0,TACSTD2,138.44402,5.9604564,0.0,0.0
0,SYT14,74.22434,5.953604,0.0,0.0
0,ATP6V0A4,2.3730094,5.9534183,0.017643814778065408,0.03600167580020252
0,AMBP,4.130935,5.923927,3.612900811687268e-05,8.206358887838494e-05
0,IL20RA,135.46649,5.919137,0.0,0.0
0,MS4A8,26.078352,5.91779,6.418501672810592e-150,3.92747240549509e-149
0,CGN,49.754726,5.915317,0.0,0.0
0,AC016866.1,3.0839112,5.90851,0.0020429855985898307,0.004361878688561474
0,MUC4,23.829565,5.896685,1.6497028452168606e-125,9.054762180273045e-125
0,FAM92B,12.154867,5.885683,5.404952405742652e-34,1.7470284878089118e-33
0,AOC1,26.152338,5.882478,9.269795196142489e-151,5.698121720906443e-150
0,ALPP,14.185597,5.8798366,1.1250297289533505e-45,3.977953761899234e-45
0,VSIG2,104.95673,5.87976,0.0,0.0
0,SYNE4,61.182884,5.8788576,0.0,0.0
0,DNAI2,8.42382,5.8719974,3.6440549410432076e-17,1.0111033850688789e-16
0,KRT23,51.882317,5.8699427,0.0,0.0
0,HOXB6,143.88138,5.8559732,0.0,0.0
0,HOXB-AS3,71.99541,5.855276,0.0,0.0
0,C4orf19,41.942863,5.8542767,0.0,0.0
0,USP43,48.84603,5.8398438,0.0,0.0
0,SLC6A14,5.651784,5.836094,1.587910838684725e-08,3.88827896064289e-08
0,ADCYAP1R1,55.01722,5.8271275,0.0,0.0
0,KIAA1324,108.36371,5.8259068,0.0,0.0
0,HOXB8,107.34162,5.825382,0.0,0.0
0,GGT6,20.350452,5.801795,4.600097712018413e-92,2.137009168575877e-91
0,SMIM6,43.871532,5.786481,0.0,0.0
0,LINC01502,10.283571,5.7860413,8.357259524451407e-25,2.505556505211171e-24
0,SRD5A2,6.8511057,5.7849345,7.328145243322354e-12,1.8959566803563032e-11
0,EN2,17.70774,5.781707,3.6544372264590315e-70,1.5017642781301594e-69
0,TMC4,136.41937,5.7778177,0.0,0.0
0,SCGB2A2,46.67826,5.7753167,0.0,0.0
0,SMPDL3B,67.08764,5.769137,0.0,0.0
0,PRR15,136.34033,5.7670493,0.0,0.0
0,RAP1GAP,39.373905,5.763923,0.0,0.0
0,FAT2,10.41651,5.75447,2.084632337065394e-25,6.276642147265478e-25
0,AC007255.1,14.277112,5.7503314,3.0393776482109483e-46,1.079747643370756e-45
0,LAMB3,86.28622,5.750266,0.0,0.0
0,RHOV,15.757662,5.7498164,6.084288050843515e-56,2.2974598752281064e-55
0,SLC17A8,3.637115,5.7305655,0.0002757088984633284,0.0006096247621123258
0,UPK1B,42.341248,5.7291865,0.0,0.0
0,HOXB5,104.438416,5.728823,0.0,0.0
0,RHPN2,91.86119,5.7221813,0.0,0.0
0,EVPL,25.473629,5.709389,3.864394750208387e-143,2.296862472013281e-142
0,SAA2,22.832659,5.7058744,2.1732913488383767e-115,1.1327135871593206e-114
0,PKHD1,6.988167,5.701259,2.785009723542044e-12,7.24914060346252e-12
0,KRTCAP3,147.99756,5.7004404,0.0,0.0
0,ARHGAP8,53.34437,5.700313,0.0,0.0
0,PLS1,69.83976,5.6993914,0.0,0.0
0,KRT18,192.28511,5.6991215,0.0,0.0
0,SPAG6,6.867755,5.6983976,6.5220110710029476e-12,1.68866378630718e-11
0,CD164L2,10.212034,5.692656,1.751532422970897e-24,5.233431225518321e-24
0,GPR39,15.331223,5.6919484,4.730001465874688e-53,1.7518293026457635e-52
0,IDO1,104.36452,5.6885343,0.0,0.0
0,BSPRY,58.417202,5.687218,0.0,0.0
0,TRH,44.546444,5.6862125,0.0,0.0
0,LINC01480,108.24184,5.68436,0.0,0.0
0,PIP,5.1506243,5.6793284,2.5962084497749326e-07,6.206761645822543e-07
0,LIMS4,13.737897,5.6789722,6.01991737731577e-43,2.090065000906521e-42
0,DNAH3,7.7332206,5.675063,1.0485919666598988e-14,2.8267624870089396e-14
0,CA8,77.416855,5.6728673,0.0,0.0
0,TUSC8,4.404379,5.671132,1.0608741756621248e-05,2.442887658112747e-05
0,PLCH1,43.1595,5.670432,0.0,0.0
0,SIAH3,46.540096,5.6671844,0.0,0.0
0,SLC30A2,36.93713,5.665654,1.172204063033784e-298,1.1992489565105978e-297
0,CASC8,37.4806,5.6648602,1.9071604922359135e-307,1.996092425788533e-306
0,ORM1,9.806118,5.65838,1.0596657010223503e-22,3.1120379914003975e-22
0,CCNO,44.246487,5.6471863,0.0,0.0
0,C11orf88,13.392941,5.6469264,6.649391627091197e-41,2.2726169083103796e-40
0,SPINT1-AS1,122.43078,5.6348095,0.0,0.0
0,IGLV3-1,2.4778357,5.623569,0.01321820533730983,0.027168655473846837
0,MFAP3L,71.818634,5.6172953,0.0,0.0
0,AC104667.2,17.974087,5.616757,3.1094350056188146e-72,1.2944949854345461e-71
0,WWC1,88.70822,5.611453,0.0,0.0
0,SERINC2,158.04013,5.6102505,0.0,0.0
0,LCN2,111.45295,5.608082,0.0,0.0
0,LAMC2,73.81699,5.6064787,0.0,0.0
0,MKRN2OS,10.795018,5.6059585,3.6338866613326244e-27,1.1118952088091023e-26
0,MUC5AC,10.414588,5.6047554,2.127163846499875e-25,6.404076856007368e-25
0,FGF18,69.66315,5.6045723,0.0,0.0
0,DNAI1,9.182002,5.6044126,4.231504673105361e-20,1.2120770614612363e-19
0,OBP2B,3.3382268,5.594978,0.0008431491666950242,0.0018315442293395498
0,AL162411.1,6.468668,5.5942335,9.88706608647085e-11,2.5148510536956185e-10
0,PLA2G4F,10.152889,5.593493,3.2169534868985664e-24,9.588811015485966e-24
0,SLC5A8,6.290837,5.580547,3.157588502396287e-10,7.966660232127514e-10
0,TMEM190,8.4143,5.576027,3.952486536439489e-17,1.0962891625391304e-16
0,FREM2,55.165806,5.5738316,0.0,0.0
0,MRLN,8.15048,5.573689,3.624830093825182e-16,9.941665073196816e-16
